employee_id,Name,Address,Salary,DOJ,DOB,Age,Sex,Dependents,HRA,DA,PF,Gross Salary,Insurance,Marital Status,In Company Years,Year of Experience,Department,Position
4136,zogrxyeq,"TzDmIDJF St, shToyxaWSu, DEL 826022",146751.06,1993-07-01,1966-10-02,57,Male,3,3661.8940000000000,34634.678394160600,21766.28860729930,163281.3437868610,Both,Divorced,31,36,Human Resources,HR Director
4137,xtlZUkhV,"GPEgagae St, pjaKmfhlja, AMD 987528",91566.27,2021-07-10,1984-05-15,40,Male,1,8327.373,21610.530875912400,13581.216105109500,107922.95777080300,Medical,Married,3,19,IT,Software Engineer III
4138,gFaJawYe,"mNRGeoQt St, scbJgwZhiG, HYD 270396",78191.08,2017-12-20,1981-11-10,42,Other,2,5962.892,18453.855863747000,11597.392303649600,91010.43556009730,Medical,Married,6,21,IT,Software Engineer III
4139,iTtoftbH,"blHkVRIm St, LCyWjQwQhR, BLR 870491",59863.57,2024-11-22,1999-06-26,25,Female,0,5946.643,14128.385133819900,8879.034616058390,71059.56351776160,Both,Single,-1,4,Marketing,Marketing Associate
4140,UMqjdkEB,"niRrONNt St, ZKLOjkfRIT, PUN 965724",144218.71,2018-04-24,1964-09-01,59,Female,3,6519.129000000000,34037.01914841850,21390.687497810200,163384.17065060800,Both,Married,6,38,Finance,Account Director
4141,DfJRMaDd,"dcrmiRTe St, bIZdHcNsjT, BLR 153517",28321.32,2024-07-20,2000-02-27,24,Other,0,5633.868,6684.10715328467,4200.65125839416,36438.64389489050,None,Single,-1,3,Marketing,Marketing Development Representative
4142,tfZsKKTy,"ShftYCoZ St, HKGmLWqDFV, HYD 518038",22195.29,2022-07-28,2000-11-14,23,Other,0,5747.471,5238.304452554740,3292.0313343065700,29889.034118248200,Life,Single,1,2,Marketing,Marketing Development Representative
4143,DHLbAEAO,"nJTfRirg St, wCxIDHSLNQ, MUB 151082",124135.15,2009-07-10,1972-09-28,51,Other,4,6417.485000000000,29297.103527980500,18411.870423357700,141437.86810462300,Both,Married,15,30,Sales,Sales Director
4144,bNlvbDdv,"wOknARSY St, StIBFxXyWE, DEL 323545",127632.16,2014-02-20,1975-09-22,48,Male,2,10202.784,30122.431922141100,18930.551030656900,149026.8248914840,None,Married,10,27,IT,Technical Lead
4145,hPQnIvbL,"RZuBPimQ St, AoRArnSlJz, DEL 925206",138263.13,1997-08-27,1968-08-28,55,Male,2,8558.687000000000,32631.444306569300,20507.34891678830,158945.912389781,None,Widowed,26,34,Finance,Account Director
4146,gIfRQnpf,"XBKIhuTD St, NihjvnHAjZ, MUB 462645",93749.86,2009-03-11,1980-05-20,44,Female,4,7130.014000000000,22125.87936739660,13905.088724087600,109100.66464330900,None,Married,15,23,IT,Software Engineer III
4147,HlLgHjOi,"YFSOQRhB St, GJevfAADjU, CHN 862471",82962.07,2006-07-22,1984-09-04,39,Female,3,9492.793,19579.855936739700,12305.031112408800,99729.6878243309,Both,Divorced,17,18,Human Resources,Senior HR
4148,GhDMSgku,"WkhLYoXz St, mFGMldqJGl, PUN 196592",52877.11,2020-11-23,1993-08-11,30,Other,0,7503.289,12479.512579075400,7842.794709489050,65017.11686958640,Both,Single,3,9,IT,Software Engineer II
4149,nJBrQBQN,"cCokbNnw St, lIUHvBvGpX, PUN 982700",79561.52,2013-06-28,1989-05-12,35,Other,1,9927.848000000000,18777.293041362500,11800.657564963500,96466.00347639900,Medical,Divorced,11,14,Finance,Senior Account Executive
4150,iFIZniqy,"tVAAjhoh St, NREFsGJYns, PUN 939984",84140.3,2017-11-25,1992-05-10,32,Female,4,7974.970000000000,19857.92968369830,12479.787562043800,99493.4121216545,Life,Married,6,11,Sales,Regional Sales Manager
4151,KLADQEXp,"HoXJgzfQ St, DfqQSYxXnU, PUN 686249",112370.62,2010-12-05,1974-02-05,50,Male,3,12247.938,26520.55995133820,16666.94159416060,134472.1763571780,Medical,Married,13,29,IT,IT Manager
4152,hIelsGFW,"bcQTyUrP St, bBcWsZMTrc, PUN 579542",55032.79,2022-06-03,1997-08-13,26,Male,2,6536.721,12988.274038929400,8162.527684671530,66395.2573542579,Life,Married,2,5,Finance,Account Associate
4153,SijNQxti,"xOzaSZDv St, ygurohGwWq, AMD 816137",110267.36,2001-04-01,1964-01-28,60,Male,2,13704.264,26024.170121654500,16354.98361459850,133640.81050705600,Both,Widowed,23,39,Human Resources,Recruitment Manager
4154,qudAWoOL,"AxYgUJlc St, TaEehlYCVY, CHN 958604",90507.35,2014-06-15,1989-11-22,34,Other,1,6041.265000000000,21360.61545012170,13424.155854014600,104485.07459610700,Both,Married,10,13,IT,QA Lead
4155,YOLLAKEN,"ULBewEyw St, OmPjTUZFCF, KOL 371577",49289.69,2024-05-05,1997-02-05,27,Male,0,5237.031000000000,11632.846545012200,7310.704385401460,58848.8631596107,Both,Single,0,6,IT,QA Engineer II
4156,gijfhSDi,"ZswwLMoQ St, vXfbufVJJw, BLR 532765",110242.39,2022-11-25,1977-01-13,47,Female,1,7827.761000000000,26018.276958637500,16351.280035036500,127737.14792360100,Life,Widowed,1,26,Sales,National Sales Manager
4157,YTBujBlo,"PlPyYtyZ St, EepHRzPgwL, DEL 483003",97897.91,2024-11-16,1985-07-01,39,Other,2,7493.209000000000,23104.85953771290,14520.332344525500,113975.64619318700,None,Married,-1,18,Human Resources,ERP Head
4158,cqeKrCbS,"JJbKbeIO St, JIUJkcsBSI, KOL 687810",148208.1,1997-05-07,1972-04-04,52,Female,3,7839.190000000000,34978.55401459850,21982.39848175180,169043.4455328470,Both,Married,27,31,Finance,National Account Head
4159,KTmeRGDb,"kEPBAdup St, YHBujVvdWS, KOL 762642",76457.44,2023-01-26,1988-12-23,35,Other,2,7458.256000000000,18044.699951338200,11340.256794160600,90620.13915717760,Medical,Married,1,14,Finance,Regional Account Head
4160,BXWpjlnc,"hmWLZbJG St, XaecpAxYBb, DEL 659344",98764.77,2000-06-02,1978-07-04,46,Male,2,7878.523000000000,23309.446934306600,14648.906032116800,115303.83390219000,Medical,Married,24,25,Finance,Regional Account Head
4161,YKaxBuMd,"ujWwstUV St, nPFnDPLwgS, DEL 875783",132843.29,2007-08-09,1967-10-28,56,Male,2,7862.6710000000000,31352.309318734800,19703.471918248200,152354.79840048700,None,Married,16,35,Sales,Sales Director
4162,PXAvFBQD,"knDPOGJp St, bPembICDyv, AMD 287985",68466.44,2020-03-24,1999-07-07,25,Female,1,7453.356,16158.746180048700,10155.02234160580,81923.51983844280,None,Married,4,4,IT,Software Engineer II
4163,mtZFmhxA,"WnuIuGqT St, ZdInOKGIQK, CHN 284602",86658.9,2017-10-02,1991-01-20,33,Female,3,7103.110000000000,20452.343795620400,12853.34925547450,101361.00454014600,Both,Married,6,12,Marketing,Regional Marketing Manager
4164,SArEcBoD,"MaEusmFr St, xcuHFztcmK, CHN 312281",96441.47,2016-10-19,1984-06-15,40,Other,3,8274.853,22761.125523114300,14304.311462773700,113173.13706034100,Both,Divorced,7,19,Human Resources,ERP Head
4165,NrcEsveS,"mBYIWfmJ St, kMKeYrhlvt, AMD 544340",76808.57,2020-08-25,1989-12-23,34,Male,4,9754.143,18127.570048661800,11392.336805839400,93297.94624282240,Both,Married,3,13,Marketing,Senior Marketing Executive
4166,zwRQMqzs,"EhJwcZDa St, uozYFnkQsY, DEL 716624",97348.54,2022-08-06,1985-06-06,39,Male,1,5716.146000000000,22975.202871046200,14438.849144525500,111601.03972652100,Both,Married,1,18,Finance,Regional Account Head
4167,VEybsVWc,"tzyLgqiK St, tEBgXKrfxu, HYD 873267",135835.97,2013-08-09,1972-07-24,51,Male,2,11137.403000000000,32058.6109245742,20147.349710948900,158884.63421362500,None,Married,10,30,Sales,National Sales Manager
4168,jXUhrQwq,"bXnXIZOo St, ldhnYxkZpT, BLR 412026",41544.93,2022-05-22,2001-05-24,23,Female,0,7162.507,9805.007810218980,6161.992537226280,52350.4522729927,Life,Single,2,2,Marketing,Marketing Intern
4169,PHtLMENq,"DNuvoAZD St, AFLnrOzCJF, HYD 774445",131930.44,2014-12-18,1973-10-24,50,Female,2,8863.956000000000,31136.86783454990,19568.076940146000,152363.1868944040,Life,Married,9,29,Human Resources,Recruitment Manager
4170,OnnNLFKZ,"bUQJCYYu St, PIwUMjItdT, MUB 987724",15332.27,2023-12-10,2002-08-09,21,Other,0,6205.773,3618.5649391727500,2274.10019270073,22882.50774647200,None,Single,0,0,Marketing,Marketing Intern
4171,QbZnhrxS,"KMZCoTQm St, vDyAMOtThe, AMD 491105",50980.15,2023-08-12,1998-07-02,26,Female,3,5890.985,12031.811557177600,7561.435386861310,61341.5111703163,None,Married,0,5,Human Resources,HR Associate
4172,YyismzFW,"RtleSEMn St, VmQRgMXmbO, KOL 331826",94129.7,2004-06-16,1979-01-07,45,Other,,6413.030000000000,22215.525304136200,13961.427036496300,108796.8282676400,None,,20,24,Marketing,Regional Marketing Manager
4173,qGPOuDAT,"mtvGeriS St, wTdXKacJyB, KOL 686792",124656.71,1999-05-10,1972-10-07,51,Male,1,8590.329000000000,29420.19676399030,18489.22881167880,144178.00695231100,Life,Divorced,25,30,Marketing,National Marketing Manager
4174,kFQuyNew,"BuFzPXyx St, GeeWnivKPf, MUB 860677",104086.18,1998-10-15,1977-07-25,46,Female,4,12307.382,24565.351484184900,15438.183778102200,125520.7297060830,Life,Married,25,25,Human Resources,ERP Head
4175,jEfpZNMO,"rTRJpkxq St, DwysWSuajd, KOL 158902",75569.87,2023-03-01,1984-06-04,40,Other,2,6182.013,17835.224793187300,11208.61137518250,88378.49641800490,Medical,Married,1,19,IT,QA Lead
4176,gABSFaPn,"YkPUaoJa St, vuyAxZwFuG, CHN 299166",77443.67,2021-08-21,1985-05-26,39,Male,1,7344.633,18277.459829683700,11486.535579562000,91579.22725012170,Medical,Divorced,2,18,Sales,Regional Sales Manager
4177,OgQtnYmt,"VtttxXcQ St, mNhhakPDeq, KOL 610131",117387.65,2008-04-11,1966-08-20,57,Male,2,12412.235,27704.62785888080,17411.07334306570,140093.4395158150,Life,Married,16,36,Sales,Sales Director
4178,SsyUMnIx,"AAuHbRsM St, MCFVgTmFwN, BLR 541378",107167.75,2006-08-24,1977-09-05,46,Male,2,11367.225000000000,25292.631995133800,15895.245839416100,127932.36115571800,Both,Married,17,25,Finance,Senior Account Executive
4179,wfJYykHJ,"DQmtKRQc St, bsukhUrdgp, KOL 934013",94605.93,2021-12-20,1986-01-26,38,Female,1,8476.407000000000,22327.920218978100,14032.06202627740,111378.19519270100,Life,Married,2,17,Human Resources,ERP Head
4180,sfJgxIVa,"pXSJewUH St, HSBAMHOIzu, MUB 557803",97013.85,2005-11-19,1984-07-04,40,Other,1,6077.615,22896.212773722600,14389.207532846700,111598.47024087600,Medical,Married,18,19,Finance,Senior Account Executive
4181,IQOvzlzc,"uhUAPXoC St, WxFQSGTOvQ, MUB 123274",75907.38,2023-06-25,1990-01-10,34,Other,1,6184.262000000000,17914.8804379562,11258.671252554700,88747.85118540150,Both,Divorced,1,13,Marketing,Senior Marketing Executive
4182,wjnFdxra,"GWAzQojA St, ARCpDgfJaQ, MUB 856695",81751.91,2022-05-12,1987-05-18,37,Male,1,9390.809,19294.24639902680,12125.53876788320,98311.42663114360,Medical,Divorced,2,16,IT,QA Lead
4183,rQjXENDA,"GMlcYPBU St, FNSPSgTyYe, AMD 488260",130095.57,1993-06-03,1971-12-14,52,Male,4,8249.443,30703.8206569343,19295.926878832100,149752.9067781020,None,Married,31,31,IT,Technical Lead
4184,AyGrvrMf,"RcfiPSFl St, oyqnCrIegc, BLR 420913",25005.64,2022-08-28,2000-06-26,24,Other,1,5744.436,5901.574403892940,3708.8657284671500,32942.78467542580,None,Married,1,3,IT,QA Engineer I
4185,YVfyeojq,"iiOyOtfh St, yohCbLyPka, HYD 477646",111480.91,2001-01-04,1976-09-25,47,Male,2,12029.909,26310.57973236010,16534.97876788320,133286.4199644770,Both,Widowed,23,26,Finance,Account Director
4186,duFBsKNH,"DZebOmpe St, GGsLLilUdG, MUB 372924",131648.47,2013-02-04,1974-06-25,50,Male,1,8711.153000000000,31070.320170316300,19526.254820438000,151903.68834987800,None,Widowed,11,29,Human Resources,HR Director
4187,imVVUluZ,"MimyVYJk St, ghfnkPLUNe, AMD 774982",85343.7,2011-02-09,1982-11-24,41,Female,4,7624.630000000000,20141.94379562040,12658.277255474500,100451.99654014600,Both,Married,13,20,Finance,Regional Account Head
4188,PGAfnKxX,"rGcuXYcb St, lPGayzcReI, DEL 770682",128361.0,2002-09-05,1969-04-17,55,Other,2,8587.9,30294.445255474400,19038.653430656900,148204.6918248180,Medical,Married,21,34,Finance,Account Director
4189,oEzhHpum,"ADZIJwJd St, uqheEPjYUH, KOL 924634",95672.71,2015-03-11,1990-12-26,33,Other,2,7348.729000000000,22579.6906812652,14190.288081751800,111410.84159951300,Both,Married,9,12,Human Resources,ERP Head
4190,QVTbbHCE,"QXZTSNSQ St, PGvOBepagO, BLR 625342",145310.62,2013-02-08,1973-08-09,50,Other,2,4890.938,34294.7205352798,21552.640864233600,162943.63767104600,None,Widowed,11,29,IT,Technical Lead
4191,cZzjKUoN,"mAAxIaXn St, MKHxdMoqyv, CHN 658004",98538.89,2014-04-26,1981-11-18,42,Male,3,4980.111000000000,23256.137055961100,14615.403246715300,112159.73480924600,Both,Married,10,21,IT,QA Lead
4192,tYzQJDrS,"UIFbmJiZ St, BPSwfOSCVy, BLR 630051",53817.26,2021-06-13,1996-06-06,28,Female,4,6513.274000000000,12701.397128953800,7982.238855474450,65049.69227347930,Both,Married,3,7,Marketing,Marketing Associate
4193,yqUxKxHY,"zwSkFbdO St, AewowVVsdu, AMD 996140",18266.1,2023-07-21,2001-10-27,22,Other,0,7490.39,4310.977372262770,2709.249284671530,27358.218087591200,Both,Single,0,1,Finance,Account Representative
4194,sIddDuWL,"euuwYsip St, xudllVooqN, CHN 172794",125974.5,2008-03-17,1976-12-06,47,Male,2,10529.55,29731.20802919710,18684.684963503600,147550.5730656930,Both,Married,16,26,Sales,National Sales Manager
4195,PjndQCwq,"bdHtOAuF St, HOdSFgwQSE, DEL 685436",104605.13,2006-02-23,1980-10-06,43,Other,3,13276.487,24687.82873479320,15515.155048175200,127054.290686618,Both,Married,18,22,Sales,Senior Executive
4196,BUXgwCdR,"DnGBzsby St, AQsGJNucMq, AMD 609468",60985.05,2018-10-19,1992-10-10,31,Female,1,9813.495000000000,14393.06532846720,9045.37383941606,76146.2364890511,None,Married,5,10,Marketing,Marketing Representative
4197,RAvINsAD,"AdlvCIGZ St, UShnqBaMxc, PUN 216803",78850.04,1999-12-13,1977-11-04,46,Male,1,5753.996,18609.376836983000,11695.130020438000,91518.282816545,Life,Married,24,25,IT,Software Engineer III
4198,cHOwYXzX,"weKeMLbx St, HiPzTFBWpu, KOL 811682",143311.12,1997-07-28,1970-03-24,54,Female,4,8087.888000000000,33822.81907542580,21256.072689051100,163965.75438637500,None,Married,26,33,IT,Technical Lead
4199,elhOUcna,"XVyFELYg St, MEuMLaROsp, PUN 508906",106557.22,2021-10-06,1988-08-05,35,Other,4,11666.278000000000,25148.540973236000,15804.69131678830,127567.34765644800,None,Married,2,14,Human Resources,Senior HR
4200,TnQWoIRN,"vinLTtuy St, mDWtHxmqDA, HYD 317743",76925.31,2017-07-13,1987-09-13,36,Male,3,7880.469,18155.121824817500,11409.651818978100,91551.2490058394,Both,Married,7,15,Sales,Senior Executive
4201,XUocNmfh,"TdqXZytf St, tZNezXHvMN, BLR 721390",119668.6,2010-10-19,1977-02-26,47,Other,1,6803.140000000000,28242.954257907500,17749.386510948900,136965.30774695900,Both,Married,13,26,Human Resources,HR Director
4202,ncAFDyBs,"RhOyKnmz St, TQcoraZhjW, KOL 845169",85883.74,2013-10-21,1979-11-03,44,Male,1,6338.626000000000,20269.398491484200,12738.376618978100,99753.3878725061,Medical,Married,10,23,Sales,Regional Sales Manager
4203,SdIRXLuS,"ECVwvyVz St, gMiYYlEwbt, PUN 210512",64023.74,2022-10-16,1995-06-10,29,Male,4,7973.626,15110.225742092500,9496.075889051090,77611.51585304140,Both,Married,1,8,IT,Software Engineer II
4204,TkyrLAqu,"MGgiLMOQ St, xfhrcddfhK, DEL 168812",100951.04,2009-10-04,1981-06-23,43,Other,1,11495.896,23825.42793187350,14973.176151824800,121299.18778004900,Both,Divorced,14,22,Marketing,Regional Marketing Manager
4205,MGOMyCoY,"jOANGddj St, oUfvfnBpyJ, BLR 776769",100676.8,2009-09-05,1985-11-15,38,Female,2,9822.32,23760.70462287100,14932.500554744500,119327.3240681270,Life,Married,14,17,Sales,Regional Sales Manager
4206,CnyEWCkP,"krVADDqc St, pRPQzdybzF, CHN 360240",20580.28,2021-12-01,2000-09-06,23,Other,0,5816.972,4857.1463746958600,3052.4911649635000,28201.90720973240,Both,Single,2,2,IT,Software Engineer I
4207,jTampBXe,"NrHmqGGV St, QywXXkgxpk, CHN 779020",85253.52,2016-02-12,1977-09-18,46,Other,4,7583.648000000000,20120.6604379562,12644.901652554700,100312.92678540100,Both,Married,8,25,Sales,Regional Sales Manager
4208,YnVOWerf,"vEDqKMMx St, APGbuwwjQN, CHN 971688",143921.0,2000-12-08,1970-07-05,54,Other,1,10405.9,33966.75669099760,21346.530802919700,166947.12588807800,None,Divorced,23,33,Finance,National Account Head
4209,eVbTnuQR,"xpgbReDE St, ewNkwbfNLZ, DEL 695696",56632.45,2021-05-08,1995-05-09,29,Male,0,5526.755,13365.809367396600,8399.791124087590,67125.22324330900,Life,Single,3,8,IT,Software Engineer II
4210,wUGnZfkE,"VWLvozpB St, IMWzoUIfFm, HYD 662638",61155.89,2017-03-18,1995-05-12,29,Other,2,7617.411,14433.385231143500,9070.713027737230,74135.97320340630,Medical,Married,7,8,IT,QA Engineer II
4211,RfwhGmMR,"WuvRncvF St, fLIHLEsGPP, AMD 506737",125906.61,1991-12-13,1970-08-04,53,Female,3,9690.339,29715.185328467100,18674.61543941610,146637.51888905100,Life,Divorced,32,32,Marketing,National Marketing Manager
4212,swaUFVAL,"WecVtIuv St, nHdLNhMsIR, BLR 455741",118530.99,2001-03-25,1976-09-13,47,Female,3,8469.901000000000,27974.467226277400,17580.654867153300,137394.70335912400,Life,Divorced,23,26,IT,IT Manager
4213,BUbNXNNr,"gqjfKDap St, rXnJBjbWgV, PUN 960767",82277.19,2021-08-23,1982-11-07,41,Other,1,8937.281000000000,19418.21759124090,12203.448910948900,98429.23968029200,Medical,Married,2,20,IT,Software Engineer III
4214,RHTJcpzw,"wLRgkbBJ St, thbCROWBFi, MUB 767303",102837.87,2017-03-12,1990-01-21,34,Other,1,9932.213,24270.738175182500,15253.032981021900,121787.78819416100,Life,Married,7,13,Human Resources,ERP Head
4215,YrHQrtcb,"WZAgStxN St, dvWPWgmgbV, HYD 960537",86943.39,2003-03-27,1978-01-12,46,Other,2,9305.661,20519.486204379600,12895.545144525500,103872.99205985400,Both,Married,21,25,Sales,Regional Sales Manager
4216,TcnLLPAU,"RaSogDzn St, ZxIsQSawXS, KOL 840228",136591.58,1997-09-01,1974-08-02,49,Male,4,4668.842000000000,32236.94223844280,20259.422668613100,153237.94156983000,Life,Married,26,28,Sales,Sales Director
4217,cyryjJkk,"ShYrCgUn St, zUXReVYmOb, CHN 445153",113471.75,2007-10-07,1964-12-25,59,Male,1,10366.825000000000,26780.437347931900,16830.262481751800,133788.74986618000,Both,Married,16,38,Marketing,National Marketing Manager
4218,vkEmRDVh,"HeeBpKmC St, zPcxuTWvjf, AMD 294005",103186.52,2012-04-10,1984-12-18,39,Male,1,8322.348000000000,24353.022968369800,15304.745156204400,120557.14581216500,Medical,Divorced,12,18,Finance,Senior Account Executive
4219,NWrNwrpw,"umlhcTTM St, fJOOiTSUYU, HYD 249426",62328.04,2017-01-26,1996-10-07,27,Female,3,9430.196,14710.024038929400,9244.567684671530,77223.6923542579,Both,Married,7,6,Marketing,Marketing Associate
4220,EXZemJap,"rsgnRUQQ St, bjFqMFXPqa, CHN 835527",119130.47,2019-08-05,1971-10-04,52,Female,1,9476.953,28115.950340632600,17669.570440875900,139053.80289975700,Life,Married,4,31,Marketing,Marketing Director
4221,ySXORoiS,"HqbxJBtW St, knPAVvchVq, AMD 745231",77882.25,2007-08-01,1986-04-11,38,Female,3,6606.775,18380.968978102200,11551.586277372300,91318.40770072990,Life,Divorced,16,17,Human Resources,ERP Head
4222,hJgBprZN,"BAKQVzbd St, KsQMYEpYgS, PUN 373873",143763.11,2011-10-10,1971-05-22,53,Other,1,10299.689,33929.49311435520,21323.112373722600,166669.1797406330,Both,Widowed,12,32,Finance,National Account Head
4223,YNQVIkUk,"DsImRFRC St, chSBwjatfg, MUB 470808",84682.92,2010-08-23,1977-12-11,46,Male,1,8830.708,19985.993284671500,12560.269594160600,100939.35169051100,None,Married,13,25,Marketing,Regional Marketing Manager
4224,jEwaYGby,"heWUomIc St, CYWeFyopmr, BLR 527464",78451.08,2018-05-28,1983-05-10,41,Male,4,7294.892,18515.21839416060,11635.95580729930,92625.23458686130,Medical,Married,6,20,Finance,Senior Account Executive
4225,UROhaeqv,"CZTUfkKR St, paapWUIEax, HYD 174649",109655.33,2007-08-14,1980-09-19,43,Male,4,10407.467000000000,25879.725085158100,16264.206610219000,129678.31547493900,None,Married,16,22,Human Resources,ERP Head
4226,AJfRSCDA,"YMVLipnt St, hPVdOeBtKS, CHN 256501",91219.29,2021-10-11,1987-02-23,37,Female,1,7467.071,21528.640218978100,13529.75162627740,106685.24959270100,Medical,Married,2,16,Sales,Senior Executive
4227,zURATPWG,"EUHwAYGn St, JZvKdrgmat, AMD 582099",119280.2,1989-08-17,1964-02-02,60,Female,4,10064.98,28151.288077858900,17691.778569343100,139804.6895085160,None,Married,34,39,Sales,Sales Director
4228,YXGTjYSb,"YhyeYnJZ St, sNjfBLCnPG, KOL 989942",114969.14,2001-06-15,1977-07-16,47,Other,2,9846.086,27133.835961070600,17052.35711532850,134896.7048457420,Life,Widowed,23,26,Marketing,National Marketing Manager
4229,MlkavStY,"OqUzQKiz St, vUOkDWPCIN, CHN 790357",100609.66,2016-04-21,1983-03-18,41,Female,3,14640.034,23744.858929440400,14922.542271532800,124072.01065790800,Both,Married,8,20,Marketing,Regional Marketing Manager
4230,LwaSquoy,"gXctolIe St, EreHJpbiaG, MUB 812839",109876.33,2013-01-24,1992-03-26,32,Other,3,10995.367000000000,25931.883236009700,16296.985588321200,130506.59464768900,Medical,Married,11,11,Finance,Senior Account Executive
4231,nbDUMExS,"tCEdoTER St, ecRPscaRWu, MUB 646988",71442.41,2023-08-19,1994-06-06,30,Other,0,10034.759000000000,16861.104063260300,10596.42168759120,87741.8513756691,None,Single,0,9,Sales,Sales Representative
4232,HkdcGMdM,"AjaWrzhY St, anCGvWUNms, MUB 597146",79597.75,2023-03-03,1990-12-23,33,Other,2,9207.225000000000,18785.84367396590,11806.031240875900,95784.78743309000,Life,Married,1,12,Human Resources,ERP Head
4233,oCCpOTnP,"MMkPmxSY St, KAEIEkBGIc, AMD 493650",121012.09,2019-03-03,1970-12-04,53,Male,1,9199.791,28560.030973236,17948.654516788300,140823.25745644800,None,Widowed,5,32,IT,IT Manager
4234,LDUyRedQ,"YsPcwYSz St, AqyXJGsRDf, HYD 288955",89099.49,2023-03-01,1978-08-03,45,Female,,8981.051,21028.346788321200,13215.34041459850,105893.54737372300,Both,,1,24,Human Resources,Senior HR
4235,tfbCrYtP,"cYskwNNV St, CJuKaQrEry, BLR 280799",85367.84,2000-10-23,1977-09-21,46,Female,2,8086.216,20147.641070559600,12661.857728467200,100939.83934209200,None,Widowed,23,25,Human Resources,ERP Head
4236,HZaiwDkh,"vTgOUQZr St, PKTZmZCchO, CHN 367391",127451.58,1986-03-22,1964-04-27,60,Female,3,6401.842000000000,30079.813284671500,18903.767194160600,145029.46809051100,Both,Married,38,39,Human Resources,Recruitment Manager
4237,NbXtjanl,"VKwafEFp St, rWykZzDkUt, MUB 595283",45290.17,2023-05-08,1995-04-07,29,Male,3,8084.983,10688.920900243300,6717.490908029200,57346.582992214100,Medical,Married,1,8,Sales,Sales Representative
4238,MNMtkJoP,"nBokLtjJ St, QclOWDTeAT, CHN 753475",121339.37,2011-03-01,1971-10-23,52,Female,1,7835.063,28637.272238442800,17997.197068613100,139814.50816983000,Life,Widowed,13,31,Marketing,Marketing Director
4239,KPnHOCdo,"KBIKFZrX St, nsAbCGENug, CHN 247147",55105.03,2016-03-28,1994-03-13,30,Female,1,5161.497000000000,13005.32338199510,8173.2424058394100,65098.60797615570,Medical,Married,8,9,Marketing,Marketing Associate
4240,dIxhqGZx,"zLkNGNXE St, zFqWnHRYSc, MUB 975188",128565.49,2019-08-08,1977-03-08,47,Other,2,10094.451,30342.706885644800,19068.98362627740,149933.6642593670,None,Married,4,26,Finance,National Account Head
4241,LooRsEix,"UlmOgMGq St, fXchUEsPPL, PUN 752804",96707.51,2010-10-25,1986-06-25,38,Male,3,7408.249,22823.913552311400,14343.77082627740,112595.90172603400,Medical,Married,13,17,Marketing,Regional Marketing Manager
4242,MvLQSDsk,"fumMXVxW St, BDNUdxrszq, MUB 159242",48163.62,2020-11-19,1998-08-25,25,Female,1,6241.638,11367.083065693400,7143.684367883210,58628.65669781020,Both,Married,3,4,Sales,Sales Executive
4243,qxBkeaia,"FLqALzum St, sQzsbUDmNZ, HYD 382448",127990.83,2018-05-21,1976-01-23,48,Other,1,6834.9170000000000,30207.081532846700,18983.749383941600,146049.0791489050,Medical,Married,6,27,IT,Technical Lead
4244,DPYaCKxb,"cmPgBYLC St, EZfKBxEbXo, AMD 617015",92190.73,2014-07-18,1982-11-20,41,Other,1,6464.927,21757.909513382000,13673.836741605800,106739.72977177600,Life,Divorced,10,20,IT,Software Engineer III
4245,kBEtmUXb,"XGerZYsn St, LwFZXfkWwm, HYD 700786",65533.18,2020-06-25,1994-08-20,29,Other,1,7734.682,15466.46827250610,9719.957792700730,79014.37247980530,None,Married,4,8,Marketing,Marketing Associate
4246,tlRsknAo,"mdMPvLdL St, PrZDdWnQKA, CHN 877970",132685.26,2002-01-21,1971-08-21,52,Other,2,4978.474000000000,31315.01270072990,19680.03272408760,149298.71397664200,None,Divorced,22,31,Marketing,Marketing Director
4247,poPbjDlQ,"JqvVLXxO St, wFLChSmtQo, MUB 416012",139640.86,2019-09-04,1977-02-04,47,Female,3,7826.914000000000,32956.60199513380,20711.695439416100,159712.68055571800,None,Married,4,26,Sales,Sales Director
4248,YrPJgPkc,"ACxTEKQL St, BFWwrZKIZt, BLR 252887",56738.13,2023-10-24,1998-09-27,25,Male,0,6721.187,13390.750875912400,8415.46570510949,68434.60217080290,Life,Single,0,4,Marketing,Marketing Associate
4249,BArasGEF,"TJUvRklA St, fyaXYWgxWb, BLR 672154",53979.21,2022-03-18,1996-05-08,28,Male,4,4712.079,12739.618905109500,8006.259468613140,63424.64843649640,Life,Married,2,7,Finance,Account Executive
4250,DqRAnQov,"HdJmoKcj St, sKUWTNrLAk, MUB 414868",105794.76,2011-07-02,1990-07-09,34,Other,3,11111.524,24968.59299270070,15691.602359124100,126183.27463357700,Life,Married,13,13,Human Resources,ERP Head
4251,PdwQqCLP,"etbltRPL St, pAaoRfAkEQ, AMD 801537",125905.0,2017-10-27,1967-09-15,56,Other,2,9504.5,29714.805352798000,18674.376642335800,146449.9287104620,Life,Divorced,6,35,IT,IT Manager
4252,gkPHrCJc,"OsZxvBew St, oRAVjxZbVE, CHN 307209",113695.79,2015-03-14,1966-08-21,57,Other,1,11776.421,26833.31296836980,16863.492356204400,135442.03161216500,Life,Widowed,9,36,Sales,Sales Director
